ENTITY_ID,ENTITY_LOCATION_ID,ENTITY_LOCATION_NAME,ENTITY_NAME,ENTITY_TYPE,REVIEW_BODY,REVIEW_DATE,REVIEW_RATING_FOOD,REVIEW_RATING_GLOBAL,REVIEW_RATING_SERVICE,REVIEW_RATING_VALUE,REVIEW_TITLE,USER_ID,USER_LOCATION,USER_NAME
d680501,g186338,London,"Oxo Tower Restaurant, Bar and Brasserie",Restaurant,"Been around the block a few times this place. If I am honest I had never had a decent meal here previously, so I approached with much scepticism. Promising start with a good selection of local beers, including a Beavertown, mixed in with more traditional european offerings. Things took a slight turn for the worse as it took ages to get to our table, I would say a good hour. Anyway, worth waiting, as we got a great table near the window. Much have been inspired by the view as I went for fish and fish. Started with the squid, which was slightly overcooked and not quite crispy. May seem odd but this is how it turned up. Well seasoned and fresh aioli though and plenty of fish added together to make a decent dish. For the main I had the scallops, which again were plentiful, with fantastic flavours and perfectly cooked. Had a really decent bottle of Chablis to wash it down with. Didn't get round to dessert, which I think was a combination of the time, knocking on for 4 by the time we had finished, and the size of the portions. Service was perfectly attentive but unintrusive throughout. Would go back again, which I have never said on any of my other visits.",Date of visit: March 2015,4,4,5,3,Golden Oldie,UID_4C4FCF980319C2FA40641E3AA6B1DA84,"Elstree, United Kingdom",nagasaki74
d680501,g186338,London,"Oxo Tower Restaurant, Bar and Brasserie",Restaurant,Great service and delicious canopies. Amazing view from the top with a unique ambiance. Cocktails were a great surprise and made for a special evening.,Date of visit: April 2013,-1,5,-1,-1,Business excellence,UID_976B254B2B0D1EDFF88ACBFA7299AFAB,None,bes5
d680501,g186338,London,"Oxo Tower Restaurant, Bar and Brasserie",Restaurant,Very crowded and overbooking of tables. Impossible to get a river view table. Food reasonable but expensive. Trades on its good name,Date of visit: March 2016,3,3,3,3,Overbooked,UID_98FC608BEEF1C61FC208837707279879,"Tonbridge, United Kingdom",drwinbow
d680501,g186338,London,"Oxo Tower Restaurant, Bar and Brasserie",Restaurant,"Fantastic spot to have lunch or dinner, or perhaps both, as has happened! Run by Harvey Nichols, this is a buzzy, casual restaurant. Food is good, but the main attraction is the view. Service and atmosphere are good, and it is a great place to spend an afternoon or evening.",Date of visit: December 2011,3,3,4,3,One of the best views in London,UID_3B5BD8933FD3D10B8CF986513F21319D,London,Diecysiete
d680501,g186338,London,"Oxo Tower Restaurant, Bar and Brasserie",Restaurant,"My eldest son had graduated in Law after 8 long years after hard work. We had lunch at the Law Society (See separate review), followed by dinner at the Oxo Tower restaurant.Started with cocktails at the bar. The service from the start upon arrival was the best I've ever experienced. Loved the views over the Thames. Then taken to our table, which looked out over the Thames. Then on with long leisurely dinner, which was superb. Service throughout was brilliant. A very enjoyable evening. We will be back.",Date of visit: April 2015,4,5,5,3,First class Dinner,UID_E1A20BED8F74264FA21F53BCA16002D8,"Ashford, United Kingdom",raffles7
d680501,g186338,London,"Oxo Tower Restaurant, Bar and Brasserie",Restaurant,"We are a small company and the 6 of us had a wonderful evening in the Oxo Tower restaurant. It would be easy in such a prime location to underperform as the view is simply wonderful and people turn up anyway. But no, the kitchen delivers for meat and veggies alike, with wonderful service to match. The wine list is excellent with excellent new and old world at affordable prices; cocktails top class and all food presented and cooked to perfection. For a great night out with a view and atmosphere, with a cuisine to match highly recommended!",Date of visit: December 2017,-1,5,-1,-1,Company night out,UID_C0C006530900B19A42EA841186C09C61,"London, United Kingdom",A9332POmikeb
d680501,g186338,London,"Oxo Tower Restaurant, Bar and Brasserie",Restaurant,We had a seat on the terrace overlooking the Thames which was absolutely fab.The food was really expensive - I had 4 asparagus and a poached egg to start and it was almost £15 which I thought was very expensive and not at all worth the money. The main course was served only luke warm and was very disappointing. I certainly won't be going back.,,-1,3,-1,-1,Good views over the Thames,UID_2F73E5B593418D542C27BA10D19F3999,"Peyia, Cyprus",F10nna
d680501,g186338,London,"Oxo Tower Restaurant, Bar and Brasserie",Restaurant,"I've been going to the Oxo brasserie for years and I always return for more. If you find yourself in London and fancy a little treat, make sure to stop by the brasserie; rain or shine the view is brilliant and the food never disappoints. Start with the pumpkin lentil salad with goat's cheese or the crispy squid and a couple of servings of their freshly baked bread. For main, the roasted cod with the black rise risotto is amazingly done while the pièce de résistance is their black peppered tuna cooked to perfection. Make sure to try the chocolate rum pavé with the candied chestnuts and sip your coffee while looking at the wonderful views of the riverbank. Rumor has it their cocktails are pretty good too..",Date of visit: December 2014,4,4,4,4,A London staple,UID_290A3B763742BCDFE57D3ECFB7C50DFD,"London, United Kingdom",GreekGirlInLondon
d680501,g186338,London,"Oxo Tower Restaurant, Bar and Brasserie",Restaurant,Fantastic views busy bar so great atmosphere and the cocktails highly recommended. We ate in the bar area squid followed by burgers and fish chips.,Date of visit: October 2015,-1,5,-1,-1,Birthday lunch,UID_C0EEA97CD4C6F229873F4B4B7D89628B,"Eton, United Kingdom",amandajane692015
d680501,g186338,London,"Oxo Tower Restaurant, Bar and Brasserie",Restaurant,"If the weather is good, make sure you ask for a table outside. We ate in the summer when the sun was setting over London. Really was amazing.",Date of visit: July 2012,-1,4,-1,-1,Table with a view,UID_9964A817851242794E86447A3F379632,"London, United Kingdom",jv7007
d680501,g186338,London,"Oxo Tower Restaurant, Bar and Brasserie",Restaurant,Lovely place to eat. Very relaxing ambience and wonderful food.,,-1,4,-1,-1,Great atmosphere,UID_AA2ED67B203B0859BAF9687323A59997,London,Tredwards
d680501,g186338,London,"Oxo Tower Restaurant, Bar and Brasserie",Restaurant,"great views across the Thames, nice setting, decent bar, good service and food, always buzzing at lunchtime and evenings",Date of visit: December 2011,-1,4,-1,-1,always worth returning to,UID_0C557FA56F67219E1A39EBC63E5CAB15,"London, England",dodge440
d680501,g186338,London,"Oxo Tower Restaurant, Bar and Brasserie",Restaurant,The views are fab and the atmosphere is good but the food is not exceptional. In fact one of my party's steak was cold having taken a bite from it only to have it zapped in the microwave and returned to us complete with bite and obviously over-cooked.,Date of visit: September 2015,3,4,3,3,Very good but overrated,UID_411C3B860E4F975ECCF7E40C86353243,"London, United Kingdom",Tsten
d680501,g186338,London,"Oxo Tower Restaurant, Bar and Brasserie",Restaurant,After a trip along the Thames by boat we stopped off at the Oxo Tower Restaurant and had an excellent meal. The waiters were very informative about all of the items on the menu which helped us to choose an excellent meal. The wine waiter recommended an excellent wine to go with the meal also. The views over the Thames were lovely.,Date of visit: August 2016,5,5,5,4,Spacial Day Out,UID_9F42AD48C4873544245C5A816C49D42C,"London, United Kingdom",Gloria E
d680501,g186338,London,"Oxo Tower Restaurant, Bar and Brasserie",Restaurant,"Came on a saturday evening and eat in the brassier the place was very busy, but there where plenty of staff to cope.Not much that I can say that has not been said already but the view is great and I have spent whole afternoons here looking at St Pauls in the past.Basically its great food , great service where nothing is to much with a stunning view.",Date of visit: October 2019,5,5,5,5,Great place for dinner,UID_AD24BE11CD0171FCF18A89CD232844B8,"Burnham, United Kingdom",Normthefisherman
d680501,g186338,London,"Oxo Tower Restaurant, Bar and Brasserie",Restaurant,"I did not like this restaurant at all.. Went with friends. The staff are sullen, surly and give the air of being aloof. In my humble opinion the food is average and for my money I'd have preferred a trip to Burger King. Its selling point is the fantastic , unobstructured, terrific, panoramic views across London from the top of the Oxo Tower building. That's it. .",Date of visit: September 2018,-1,1,-1,-1,"GHASTLY , OVERPRICED, BUT GREAT VIEWS",UID_29BC6714026BA979E05FF4F8F5BBBF81,"London, United Kingdom",craigbarlow3
d680501,g186338,London,"Oxo Tower Restaurant, Bar and Brasserie",Restaurant,"We went to the brasserie for lunch and despite not having made a reservation weregiven a window table with a great view. We chose from the set menu at £29,50for 3 courses and thought for the quality of the food this was good value and alsoenjoyed a nice bottle of Picpoul at £24 with the meal. We both had fish for the main course and it was very fresh and well cooked . Service was sometimes slightly slowbut the restaurant was very busy and we were in no hurry.Overall we had a most enjoyable meal.",Date of visit: September 2011,5,4,4,4,good food - nice view - worth the money,UID_40081C121C291BBE144150876966D762,edinburgh,fergus7edinburgh
d680501,g186338,London,"Oxo Tower Restaurant, Bar and Brasserie",Restaurant,top notch food and wine in a fab setting. The table overlooking the river are a premium so best to book early,,-1,4,-1,-1,"Lovely restaurant, great location",UID_6C0B5565F8A653C03B204F7FCE32E1CC,"London, United Kingdom",nikkibibby
